run_id,seed,mode,agent,shift_delta,pre_shift_mae,post_shift_mae,post_shift_aue,adaptation_time,action_counts,stabilize_fraction_post_shift,replay_hash,pass_fail,failure_reason
causal_learned-action_null-d8.0-s22,22,action_null,causal_learned,8.0,1.1558203359694963,2.607645836167536,651.911459041884,inf,"{""observe"": 406, ""stabilize"": 194}",0.288,d0bf08a296ee0c8bff0fae22e1aa1cba988c13a760e5f33d387c9e427a021174,n/a,
no_action-action_null-d8.0-s22,22,action_null,no_action,8.0,1.1558203359694963,2.607645836167536,651.911459041884,inf,"{""observe"": 600}",0.0,d0bf08a296ee0c8bff0fae22e1aa1cba988c13a760e5f33d387c9e427a021174,n/a,
random_action-action_null-d8.0-s22,22,action_null,random_action,8.0,1.1558203359694963,2.607645836167536,651.911459041884,inf,"{""destabilize"": 208, ""stabilize"": 195, ""observe"": 197}",0.328,d0bf08a296ee0c8bff0fae22e1aa1cba988c13a760e5f33d387c9e427a021174,n/a,
causal_learned-interventional-d8.0-s23,23,interventional,causal_learned,8.0,1.1914341925389274,1.4226239802891785,355.6559950722946,20.0,"{""observe"": 379, ""stabilize"": 221}",0.764,70f64f24432867351136805df02050b8b14f049a8cd041ea4cd7b599bc7c00e8,n/a,
no_action-interventional-d8.0-s23,23,interventional,no_action,8.0,1.2002550758964547,2.5084795215353406,627.1198803838352,58.0,"{""observe"": 600}",0.0,7dbaf4b7ba8cd6fdb48f8c8cafd8ffa271cd26423fbb7cd81ddd381fb2171446,n/a,
random_action-interventional-d8.0-s23,23,interventional,random_action,8.0,1.4651653384511913,3.141444806961443,785.3612017403607,51.0,"{""observe"": 219, ""destabilize"": 203, ""stabilize"": 178}",0.308,85ebb91c4e89cafa1f7e0f9150551a0f3992f90da7b355ceb6949139f2b85fd6,n/a,
causal_learned-action_null-d8.0-s23,23,action_null,causal_learned,8.0,1.2002550758964547,2.5084795215353406,627.1198803838352,58.0,"{""observe"": 454, ""stabilize"": 146}",0.464,7dbaf4b7ba8cd6fdb48f8c8cafd8ffa271cd26423fbb7cd81ddd381fb2171446,n/a,
no_action-action_null-d8.0-s23,23,action_null,no_action,8.0,1.2002550758964547,2.5084795215353406,627.1198803838352,58.0,"{""observe"": 600}",0.0,7dbaf4b7ba8cd6fdb48f8c8cafd8ffa271cd26423fbb7cd81ddd381fb2171446,n/a,
random_action-action_null-d8.0-s23,23,action_null,random_action,8.0,1.2002550758964547,2.5084795215353406,627.1198803838352,58.0,"{""observe"": 219, ""destabilize"": 203, ""stabilize"": 178}",0.308,7dbaf4b7ba8cd6fdb48f8c8cafd8ffa271cd26423fbb7cd81ddd381fb2171446,n/a,
causal_learned-interventional-d8.0-s24,24,interventional,causal_learned,8.0,0.950009366538011,2.2261676815156863,556.5419203789215,21.0,"{""observe"": 404, ""stabilize"": 196}",0.196,4cdd6954710fc2caa52d63e145ec32302f847982d6a5c474188d5977c9877d93,n/a,
no_action-interventional-d8.0-s24,24,interventional,no_action,8.0,1.1586752454888856,2.5783193452668445,644.5798363167111,114.0,"{""observe"": 600}",0.0,40b0371759b6a2ad09b60b7a9a10595f44df6b789ccc8bacdce5097f8d7c8c3a,n/a,
random_action-interventional-d8.0-s24,24,interventional,random_action,8.0,1.237453757462716,3.1120652048634163,778.0163012158541,82.0,"{""stabilize"": 196, ""observe"": 198, ""destabilize"": 206}",0.332,a62a854ce52e954c800545e1567f95a699b7a319698a300c97e8bb23a39de9a9,n/a,
causal_learned-action_null-d8.0-s24,24,action_null,causal_learned,8.0,1.1586752454888856,2.5783193452668445,644.5798363167111,114.0,"{""observe"": 429, ""stabilize"": 171}",0.096,40b0371759b6a2ad09b60b7a9a10595f44df6b789ccc8bacdce5097f8d7c8c3a,n/a,
no_action-action_null-d8.0-s24,24,action_null,no_action,8.0,1.1586752454888856,2.5783193452668445,644.5798363167111,114.0,"{""observe"": 600}",0.0,40b0371759b6a2ad09b60b7a9a10595f44df6b789ccc8bacdce5097f8d7c8c3a,n/a,
random_action-action_null-d8.0-s24,24,action_null,random_action,8.0,1.1586752454888856,2.5783193452668445,644.5798363167111,114.0,"{""stabilize"": 196, ""observe"": 198, ""destabilize"": 206}",0.332,40b0371759b6a2ad09b60b7a9a10595f44df6b789ccc8bacdce5097f8d7c8c3a,n/a,
causal_learned-interventional-d8.0-s25,25,interventional,causal_learned,8.0,0.9189082999935636,2.418027916604512,604.506979151128,20.0,"{""observe"": 404, ""stabilize"": 196}",0.04,3b8519bd5de99a13800225bb79161358ce9633b536303db5653a0d11c2148f8a,n/a,
no_action-interventional-d8.0-s25,25,interventional,no_action,8.0,1.1903206741554777,2.4928743760143455,623.2185940035864,22.0,"{""observe"": 600}",0.0,4556063a7a51d2da055240b571f0cbb23f106afdc1ea6628a1f66878edfd66bb,n/a,
random_action-interventional-d8.0-s25,25,interventional,random_action,8.0,1.2232646037771808,3.100968388429852,775.242097107463,23.0,"{""stabilize"": 199, ""observe"": 201, ""destabilize"": 200}",0.352,2f97977b70bf79bfe4af67c8e9739be671a26580043bc288c00f4e978e4e028c,n/a,
causal_learned-action_null-d8.0-s25,25,action_null,causal_learned,8.0,1.1903206741554777,2.4928743760143455,623.2185940035864,22.0,"{""observe"": 478, ""stabilize"": 122}",0.096,4556063a7a51d2da055240b571f0cbb23f106afdc1ea6628a1f66878edfd66bb,n/a,
no_action-action_null-d8.0-s25,25,action_null,no_action,8.0,1.1903206741554777,2.4928743760143455,623.2185940035864,22.0,"{""observe"": 600}",0.0,4556063a7a51d2da055240b571f0cbb23f106afdc1ea6628a1f66878edfd66bb,n/a,
random_action-action_null-d8.0-s25,25,action_null,random_action,8.0,1.1903206741554777,2.4928743760143455,623.2185940035864,22.0,"{""stabilize"": 199, ""observe"": 201, ""destabilize"": 200}",0.352,4556063a7a51d2da055240b571f0cbb23f106afdc1ea6628a1f66878edfd66bb,n/a,
causal_learned-interventional-d8.0-s26,26,interventional,causal_learned,8.0,0.8902242548813134,2.257067869209941,564.2669673024852,inf,"{""observe"": 337, ""stabilize"": 263}",0.04,3c8078e04056e37d4fa0ececbb839effa0e3182a9397bd07892eb146a912eaec,n/a,
no_action-interventional-d8.0-s26,26,interventional,no_action,8.0,1.2303037233426937,2.360579462132329,590.1448655330822,65.0,"{""observe"": 600}",0.0,98ee498387585a5f53fc9d3defedd0b0cfbde59177a600fba026ca272691acb5,n/a,
random_action-interventional-d8.0-s26,26,interventional,random_action,8.0,1.359564412992192,3.1589888036518947,789.7472009129737,106.0,"{""destabilize"": 222, ""stabilize"": 192, ""observe"": 186}",0.316,512b582fbb66d5362918b22acd6c1319d74ac1af5fed5595d48ea5ef4a0559be,n/a,
causal_learned-action_null-d8.0-s26,26,action_null,causal_learned,8.0,1.2303037233426937,2.360579462132329,590.1448655330822,65.0,"{""observe"": 436, ""stabilize"": 164}",0.096,98ee498387585a5f53fc9d3defedd0b0cfbde59177a600fba026ca272691acb5,n/a,
no_action-action_null-d8.0-s26,26,action_null,no_action,8.0,1.2303037233426937,2.360579462132329,590.1448655330822,65.0,"{""observe"": 600}",0.0,98ee498387585a5f53fc9d3defedd0b0cfbde59177a600fba026ca272691acb5,n/a,
random_action-action_null-d8.0-s26,26,action_null,random_action,8.0,1.2303037233426937,2.360579462132329,590.1448655330822,65.0,"{""destabilize"": 222, ""stabilize"": 192, ""observe"": 186}",0.316,98ee498387585a5f53fc9d3defedd0b0cfbde59177a600fba026ca272691acb5,n/a,
causal_learned-interventional-d8.0-s27,27,interventional,causal_learned,8.0,0.9934868299681435,1.3524795195412702,338.1198798853176,44.0,"{""observe"": 231, ""stabilize"": 369}",0.788,567912f06527e9906aad72b7974e5c05cba0531617d4708f19d824c7709f6ea7,n/a,
no_action-interventional-d8.0-s27,27,interventional,no_action,8.0,1.217475161864547,2.48516143427799,621.2903585694976,52.0,"{""observe"": 600}",0.0,470f1622a38b272508d07d115196671eb4e03e15f16b73e036c56070acac0d47,n/a,
random_action-interventional-d8.0-s27,27,interventional,random_action,8.0,1.4797951140459977,2.971277384724789,742.8193461811973,56.0,"{""observe"": 193, ""destabilize"": 219, ""stabilize"": 188}",0.348,05deaa65529e404eab046f5cb7006212bcce7bf540b2ef24feefcf09f9cfcea8,n/a,
causal_learned-action_null-d8.0-s27,27,action_null,causal_learned,8.0,1.217475161864547,2.48516143427799,621.2903585694976,52.0,"{""observe"": 479, ""stabilize"": 121}",0.192,470f1622a38b272508d07d115196671eb4e03e15f16b73e036c56070acac0d47,n/a,
no_action-action_null-d8.0-s27,27,action_null,no_action,8.0,1.217475161864547,2.48516143427799,621.2903585694976,52.0,"{""observe"": 600}",0.0,470f1622a38b272508d07d115196671eb4e03e15f16b73e036c56070acac0d47,n/a,
random_action-action_null-d8.0-s27,27,action_null,random_action,8.0,1.217475161864547,2.48516143427799,621.2903585694976,52.0,"{""observe"": 193, ""destabilize"": 219, ""stabilize"": 188}",0.348,470f1622a38b272508d07d115196671eb4e03e15f16b73e036c56070acac0d47,n/a,
causal_learned-interventional-d8.0-s28,28,interventional,causal_learned,8.0,1.025264745997041,1.3656395560641945,341.4098890160486,21.0,"{""observe"": 305, ""stabilize"": 295}",0.772,6817c605da04df50d13bd3bc4c6456b37332a516962ab29a862a59ce6ae4ec71,n/a,
no_action-interventional-d8.0-s28,28,interventional,no_action,8.0,1.1468977731198795,2.4481665237910324,612.0416309477581,121.0,"{""observe"": 600}",0.0,1e701e3189783efd5f047c573736ac8b55b64c4c5d2f55d5e25141bc6f321e08,n/a,
random_action-interventional-d8.0-s28,28,interventional,random_action,8.0,1.401900522177868,2.890924672866905,722.7311682167262,102.0,"{""stabilize"": 193, ""destabilize"": 223, ""observe"": 184}",0.348,c14dceccde6f3248c08ccfba09577888c859d18a9585396d50d618703a2c496f,n/a,
causal_learned-action_null-d8.0-s28,28,action_null,causal_learned,8.0,1.1468977731198795,2.4481665237910324,612.0416309477581,121.0,"{""observe"": 405, ""stabilize"": 195}",0.372,1e701e3189783efd5f047c573736ac8b55b64c4c5d2f55d5e25141bc6f321e08,n/a,
no_action-action_null-d8.0-s28,28,action_null,no_action,8.0,1.1468977731198795,2.4481665237910324,612.0416309477581,121.0,"{""observe"": 600}",0.0,1e701e3189783efd5f047c573736ac8b55b64c4c5d2f55d5e25141bc6f321e08,n/a,
random_action-action_null-d8.0-s28,28,action_null,random_action,8.0,1.1468977731198795,2.4481665237910324,612.0416309477581,121.0,"{""stabilize"": 193, ""destabilize"": 223, ""observe"": 184}",0.348,1e701e3189783efd5f047c573736ac8b55b64c4c5d2f55d5e25141bc6f321e08,n/a,
causal_learned-interventional-d8.0-s29,29,interventional,causal_learned,8.0,1.1875911362859297,1.4378382819795192,359.4595704948798,13.0,"{""observe"": 349, ""stabilize"": 251}",0.74,030f9d7e159815553f38f8b05ef7d5ed5cd4a32bf86c953a11d5f475a24adaf0,n/a,
no_action-interventional-d8.0-s29,29,interventional,no_action,8.0,1.1996428836320157,2.5126364951530724,628.1591237882681,26.0,"{""observe"": 600}",0.0,329eb6aae9270bb254ea45bf585275c2f5053b7f31ff7a8be66b2b23b08c51ba,n/a,
random_action-interventional-d8.0-s29,29,interventional,random_action,8.0,1.2789390355547572,2.284677903416702,571.1694758541755,20.0,"{""destabilize"": 189, ""observe"": 188, ""stabilize"": 223}",0.38,79bb97c1da9ce8b4fd31b07df9314ae39b1dd324493e80e1e7e8dcbc98b70c55,n/a,
causal_learned-action_null-d8.0-s29,29,action_null,causal_learned,8.0,1.1996428836320157,2.5126364951530724,628.1591237882681,26.0,"{""observe"": 521, ""stabilize"": 79}",0.196,329eb6aae9270bb254ea45bf585275c2f5053b7f31ff7a8be66b2b23b08c51ba,n/a,
no_action-action_null-d8.0-s29,29,action_null,no_action,8.0,1.1996428836320157,2.5126364951530724,628.1591237882681,26.0,"{""observe"": 600}",0.0,329eb6aae9270bb254ea45bf585275c2f5053b7f31ff7a8be66b2b23b08c51ba,n/a,
random_action-action_null-d8.0-s29,29,action_null,random_action,8.0,1.1996428836320157,2.5126364951530724,628.1591237882681,26.0,"{""destabilize"": 189, ""observe"": 188, ""stabilize"": 223}",0.38,329eb6aae9270bb254ea45bf585275c2f5053b7f31ff7a8be66b2b23b08c51ba,n/a,
causal_learned-interventional-d-4.0-s0,0,interventional,causal_learned,-4.0,1.2107742760005482,1.8190986450862283,454.7746612715571,0.0,"{""observe"": 428, ""stabilize"": 172}",0.48,4685f86368c7570332f90d4b8db6ddbacf432265d64f8144c1b6bf69e49404ab,n/a,
no_action-interventional-d-4.0-s0,0,interventional,no_action,-4.0,1.2143632107716507,2.455581488688415,613.8953721721037,0.0,"{""observe"": 600}",0.0,92de0a91c6811e4fccc860b85859dc8d5a3022c9089582fa42d9601522571e14,n/a,
random_action-interventional-d-4.0-s0,0,interventional,random_action,-4.0,1.4320350094204168,3.463732680743886,865.9331701859714,1.0,"{""destabilize"": 223, ""stabilize"": 189, ""observe"": 188}",0.308,44681f06f9c70de205d3e875c6a4708190c6554a98a4c52f74b0b73872a07c5e,n/a,
causal_learned-action_null-d-4.0-s0,0,action_null,causal_learned,-4.0,1.2143632107716507,2.455581488688415,613.8953721721037,0.0,"{""observe"": 428, ""stabilize"": 172}",0.48,92de0a91c6811e4fccc860b85859dc8d5a3022c9089582fa42d9601522571e14,n/a,
no_action-action_null-d-4.0-s0,0,action_null,no_action,-4.0,1.2143632107716507,2.455581488688415,613.8953721721037,0.0,"{""observe"": 600}",0.0,92de0a91c6811e4fccc860b85859dc8d5a3022c9089582fa42d9601522571e14,n/a,
random_action-action_null-d-4.0-s0,0,action_null,random_action,-4.0,1.2143632107716507,2.455581488688415,613.8953721721037,0.0,"{""destabilize"": 223, ""stabilize"": 189, ""observe"": 188}",0.308,92de0a91c6811e4fccc860b85859dc8d5a3022c9089582fa42d9601522571e14,n/a,
causal_learned-interventional-d-4.0-s1,1,interventional,causal_learned,-4.0,1.0391572659555766,1.3995028066647606,349.87570166619014,20.0,"{""observe"": 355, ""stabilize"": 245}",0.688,ebc5c6ffb7eb9859315030006d636a7d6a7e0055e8499bbb9113640965dfa41e,n/a,
no_action-interventional-d-4.0-s1,1,interventional,no_action,-4.0,1.1197485901074047,2.4618133463875767,615.4533365968941,137.0,"{""observe"": 600}",0.0,58c85e71ca1dac58ae15f63de67ea231acaa4e99a2e7d74c3bfa71607ff30b0e,n/a,
random_action-interventional-d-4.0-s1,1,interventional,random_action,-4.0,1.3213861095033645,2.522595457938564,630.648864484641,64.0,"{""stabilize"": 196, ""destabilize"": 210, ""observe"": 194}",0.348,2d25d39d95420cfb26e3a394e0671066ab48c1d20c116dec498cc8dabbd30688,n/a,
causal_learned-action_null-d-4.0-s1,1,action_null,causal_learned,-4.0,1.1197485901074047,2.4618133463875767,615.4533365968941,137.0,"{""observe"": 479, ""stabilize"": 121}",0.192,58c85e71ca1dac58ae15f63de67ea231acaa4e99a2e7d74c3bfa71607ff30b0e,n/a,
no_action-action_null-d-4.0-s1,1,action_null,no_action,-4.0,1.1197485901074047,2.4618133463875767,615.4533365968941,137.0,"{""observe"": 600}",0.0,58c85e71ca1dac58ae15f63de67ea231acaa4e99a2e7d74c3bfa71607ff30b0e,n/a,
random_action-action_null-d-4.0-s1,1,action_null,random_action,-4.0,1.1197485901074047,2.4618133463875767,615.4533365968941,137.0,"{""stabilize"": 196, ""destabilize"": 210, ""observe"": 194}",0.348,58c85e71ca1dac58ae15f63de67ea231acaa4e99a2e7d74c3bfa71607ff30b0e,n/a,
causal_learned-interventional-d-4.0-s2,2,interventional,causal_learned,-4.0,1.0331785456858291,1.399107869460908,349.776967365227,0.0,"{""observe"": 307, ""stabilize"": 293}",0.684,6e5d200f6fd502bb800e06d758573d7ea6eb1b3f24b4b1c0b8b51cafa1250efa,n/a,
no_action-interventional-d-4.0-s2,2,interventional,no_action,-4.0,1.2268831230431825,2.472597609592516,618.149402398129,0.0,"{""observe"": 600}",0.0,b44e70788e349d4598009a61a8b1fdc39d3f2744f4ed0f01763031d880406db0,n/a,
random_action-interventional-d-4.0-s2,2,interventional,random_action,-4.0,1.2968120858348553,3.0137978813111146,753.4494703277786,0.0,"{""destabilize"": 193, ""observe"": 210, ""stabilize"": 197}",0.3,e06b272a8e18d84f441619bbed07b5c26785cc297dfc7a4b1bd5462cc697dcc2,n/a,
causal_learned-action_null-d-4.0-s2,2,action_null,causal_learned,-4.0,1.2268831230431825,2.472597609592516,618.149402398129,0.0,"{""observe"": 356, ""stabilize"": 244}",0.588,b44e70788e349d4598009a61a8b1fdc39d3f2744f4ed0f01763031d880406db0,n/a,
no_action-action_null-d-4.0-s2,2,action_null,no_action,-4.0,1.2268831230431825,2.472597609592516,618.149402398129,0.0,"{""observe"": 600}",0.0,b44e70788e349d4598009a61a8b1fdc39d3f2744f4ed0f01763031d880406db0,n/a,
random_action-action_null-d-4.0-s2,2,action_null,random_action,-4.0,1.2268831230431825,2.472597609592516,618.149402398129,0.0,"{""destabilize"": 193, ""observe"": 210, ""stabilize"": 197}",0.3,b44e70788e349d4598009a61a8b1fdc39d3f2744f4ed0f01763031d880406db0,n/a,
causal_learned-interventional-d-4.0-s3,3,interventional,causal_learned,-4.0,1.003513018010093,2.0606781999514223,515.1695499878556,17.0,"{""observe"": 393, ""stabilize"": 207}",0.192,f89719c6cb87ea17c65a1b0823ac0c7410018a6dbd6eefce88520b14621a6662,n/a,
no_action-interventional-d-4.0-s3,3,interventional,no_action,-4.0,1.1749585878437396,2.347928672837948,586.982168209487,166.0,"{""observe"": 600}",0.0,326351756fe9a5f55a23af693929bd8fb0a07d510dfd1f8404a79a073bdb4b7c,n/a,
random_action-interventional-d-4.0-s3,3,interventional,random_action,-4.0,1.2148510234141359,2.225839858375202,556.4599645938006,81.0,"{""destabilize"": 188, ""observe"": 197, ""stabilize"": 215}",0.392,14cdeaf662839cd41114fef14d24bde7f5b7bd2fae623186bc6c66c5703e973b,n/a,
causal_learned-action_null-d-4.0-s3,3,action_null,causal_learned,-4.0,1.1749585878437396,2.347928672837948,586.982168209487,166.0,"{""observe"": 443, ""stabilize"": 157}",0.096,326351756fe9a5f55a23af693929bd8fb0a07d510dfd1f8404a79a073bdb4b7c,n/a,
no_action-action_null-d-4.0-s3,3,action_null,no_action,-4.0,1.1749585878437396,2.347928672837948,586.982168209487,166.0,"{""observe"": 600}",0.0,326351756fe9a5f55a23af693929bd8fb0a07d510dfd1f8404a79a073bdb4b7c,n/a,
random_action-action_null-d-4.0-s3,3,action_null,random_action,-4.0,1.1749585878437396,2.347928672837948,586.982168209487,166.0,"{""destabilize"": 188, ""observe"": 197, ""stabilize"": 215}",0.392,326351756fe9a5f55a23af693929bd8fb0a07d510dfd1f8404a79a073bdb4b7c,n/a,
causal_learned-interventional-d-4.0-s4,4,interventional,causal_learned,-4.0,1.053467476439588,1.4241349847438414,356.03374618596035,20.0,"{""observe"": 355, ""stabilize"": 245}",0.688,bdcb129e44208529d53be2f066f6714d0c277b29bdf14d6b1408c5c4b917488f,n/a,
no_action-interventional-d-4.0-s4,4,interventional,no_action,-4.0,1.1495887910733948,2.476665808690586,619.1664521726466,203.0,"{""observe"": 600}",0.0,f6e0e64ff033c5064bb067c463c8779c77a4c50832bd9b61417f183907e9041d,n/a,
random_action-interventional-d-4.0-s4,4,interventional,random_action,-4.0,1.1479145615976372,3.6688943434391903,917.2235858597976,inf,"{""destabilize"": 221, ""stabilize"": 186, ""observe"": 193}",0.26,8707a2edcdcdd7fb7b7cf220441809cb886bca83359ed70d79bbd73869737e34,n/a,
causal_learned-action_null-d-4.0-s4,4,action_null,causal_learned,-4.0,1.1495887910733948,2.476665808690586,619.1664521726466,203.0,"{""observe"": 503, ""stabilize"": 97}",0.096,f6e0e64ff033c5064bb067c463c8779c77a4c50832bd9b61417f183907e9041d,n/a,
no_action-action_null-d-4.0-s4,4,action_null,no_action,-4.0,1.1495887910733948,2.476665808690586,619.1664521726466,203.0,"{""observe"": 600}",0.0,f6e0e64ff033c5064bb067c463c8779c77a4c50832bd9b61417f183907e9041d,n/a,
random_action-action_null-d-4.0-s4,4,action_null,random_action,-4.0,1.1495887910733948,2.476665808690586,619.1664521726466,203.0,"{""destabilize"": 221, ""stabilize"": 186, ""observe"": 193}",0.26,f6e0e64ff033c5064bb067c463c8779c77a4c50832bd9b61417f183907e9041d,n/a,
causal_learned-interventional-d-4.0-s5,5,interventional,causal_learned,-4.0,1.0279813072085024,1.3094547291303522,327.36368228258806,31.0,"{""observe"": 259, ""stabilize"": 341}",0.816,3a4ded7e7efd7f251808e5314c9b09145d4f2d18a447a468614fff00a891395a,n/a,
no_action-interventional-d-4.0-s5,5,interventional,no_action,-4.0,1.1310271856547154,2.5153187969917346,628.8296992479336,63.0,"{""observe"": 600}",0.0,eee7f197b2d6ce4292f7fcb0a7e8875569527bd1d1afde2a84a0fc9cf175a023,n/a,
random_action-interventional-d-4.0-s5,5,interventional,random_action,-4.0,1.2234330011954766,2.6913692170476065,672.8423042619016,40.0,"{""destabilize"": 197, ""observe"": 207, ""stabilize"": 196}",0.348,5e4ec8eec9b394547e25b14e03411ca5c31f949b31ebc5c01287627f170be9df,n/a,
causal_learned-action_null-d-4.0-s5,5,action_null,causal_learned,-4.0,1.1310271856547154,2.5153187969917346,628.8296992479336,63.0,"{""observe"": 307, ""stabilize"": 293}",0.752,eee7f197b2d6ce4292f7fcb0a7e8875569527bd1d1afde2a84a0fc9cf175a023,n/a,
no_action-action_null-d-4.0-s5,5,action_null,no_action,-4.0,1.1310271856547154,2.5153187969917346,628.8296992479336,63.0,"{""observe"": 600}",0.0,eee7f197b2d6ce4292f7fcb0a7e8875569527bd1d1afde2a84a0fc9cf175a023,n/a,
random_action-action_null-d-4.0-s5,5,action_null,random_action,-4.0,1.1310271856547154,2.5153187969917346,628.8296992479336,63.0,"{""destabilize"": 197, ""observe"": 207, ""stabilize"": 196}",0.348,eee7f197b2d6ce4292f7fcb0a7e8875569527bd1d1afde2a84a0fc9cf175a023,n/a,
causal_learned-interventional-d-4.0-s6,6,interventional,causal_learned,-4.0,1.0235344162889355,1.4285976027899638,357.14940069749093,20.0,"{""observe"": 254, ""stabilize"": 346}",0.788,56d42df212d822e91777847cda2ee91b9a6463ec8bdb59b8ce699bce3d050694,n/a,
no_action-interventional-d-4.0-s6,6,interventional,no_action,-4.0,1.2126987186661227,2.602825380415318,650.7063451038296,132.0,"{""observe"": 600}",0.0,539750177bfb5a809457536f3f38a3b8a2886f48a497772daba20defd150418e,n/a,
random_action-interventional-d-4.0-s6,6,interventional,random_action,-4.0,1.4755676246587568,2.928969708429667,732.2424271074167,128.0,"{""stabilize"": 192, ""destabilize"": 211, ""observe"": 197}",0.332,ffbad4390c04165df9cc7bda09155813c4462ec777b15cd7aedb7aee86764e0e,n/a,
causal_learned-action_null-d-4.0-s6,6,action_null,causal_learned,-4.0,1.2126987186661227,2.602825380415318,650.7063451038296,132.0,"{""observe"": 502, ""stabilize"": 98}",0.096,539750177bfb5a809457536f3f38a3b8a2886f48a497772daba20defd150418e,n/a,
no_action-action_null-d-4.0-s6,6,action_null,no_action,-4.0,1.2126987186661227,2.602825380415318,650.7063451038296,132.0,"{""observe"": 600}",0.0,539750177bfb5a809457536f3f38a3b8a2886f48a497772daba20defd150418e,n/a,
random_action-action_null-d-4.0-s6,6,action_null,random_action,-4.0,1.2126987186661227,2.602825380415318,650.7063451038296,132.0,"{""stabilize"": 192, ""destabilize"": 211, ""observe"": 197}",0.332,539750177bfb5a809457536f3f38a3b8a2886f48a497772daba20defd150418e,n/a,
causal_learned-interventional-d-4.0-s7,7,interventional,causal_learned,-4.0,0.9935839745391442,1.3992529405493555,349.81323513733884,0.0,"{""observe"": 289, ""stabilize"": 311}",0.716,f5b980f703eaa26dd4e18d63ce21bd65603a56f9d5bf0699ad177491a1a2d44d,n/a,
no_action-interventional-d-4.0-s7,7,interventional,no_action,-4.0,1.1114850173750166,2.3009795513832523,575.2448878458131,0.0,"{""observe"": 600}",0.0,f159d712e9dbbdc094d7787e0c1c013576c44428c4f080ba74a41046cc02e4b6,n/a,
random_action-interventional-d-4.0-s7,7,interventional,random_action,-4.0,1.2043563814287,2.576636080983372,644.1590202458431,56.0,"{""destabilize"": 211, ""stabilize"": 198, ""observe"": 191}",0.296,5e18422cc37663c62a6fb27e14bd97721c86e9b32242362a83cc3ae6fd8f5f74,n/a,
causal_learned-action_null-d-4.0-s7,7,action_null,causal_learned,-4.0,1.1114850173750166,2.3009795513832523,575.2448878458131,0.0,"{""observe"": 528, ""stabilize"": 72}",0.096,f159d712e9dbbdc094d7787e0c1c013576c44428c4f080ba74a41046cc02e4b6,n/a,
no_action-action_null-d-4.0-s7,7,action_null,no_action,-4.0,1.1114850173750166,2.3009795513832523,575.2448878458131,0.0,"{""observe"": 600}",0.0,f159d712e9dbbdc094d7787e0c1c013576c44428c4f080ba74a41046cc02e4b6,n/a,
random_action-action_null-d-4.0-s7,7,action_null,random_action,-4.0,1.1114850173750166,2.3009795513832523,575.2448878458131,0.0,"{""destabilize"": 211, ""stabilize"": 198, ""observe"": 191}",0.296,f159d712e9dbbdc094d7787e0c1c013576c44428c4f080ba74a41046cc02e4b6,n/a,
causal_learned-interventional-d-4.0-s8,8,interventional,causal_learned,-4.0,1.097194512021241,1.3470396430201197,336.7599107550299,9.0,"{""observe"": 271, ""stabilize"": 329}",0.748,ae010b72af0168a9df3d077002d96cf5e804b29183362ff28c344e6c984e2ab3,n/a,
no_action-interventional-d-4.0-s8,8,interventional,no_action,-4.0,1.21114161928667,2.3838733901848888,595.9683475462222,143.0,"{""observe"": 600}",0.0,258c815ba73833d001ed1c250c96d01d5e28f4ec2835b4fbf2adecb7cadf3642,n/a,
random_action-interventional-d-4.0-s8,8,interventional,random_action,-4.0,1.2255184692179333,3.4632668730167566,865.8167182541891,189.0,"{""destabilize"": 205, ""observe"": 197, ""stabilize"": 198}",0.268,5505d60ae1f627a3cef3b23ad1b2ec55bbc855b26705609bc8299b434371a6fb,n/a,
causal_learned-action_null-d-4.0-s8,8,action_null,causal_learned,-4.0,1.21114161928667,2.3838733901848888,595.9683475462222,143.0,"{""observe"": 453, ""stabilize"": 147}",0.22,258c815ba73833d001ed1c250c96d01d5e28f4ec2835b4fbf2adecb7cadf3642,n/a,
no_action-action_null-d-4.0-s8,8,action_null,no_action,-4.0,1.21114161928667,2.3838733901848888,595.9683475462222,143.0,"{""observe"": 600}",0.0,258c815ba73833d001ed1c250c96d01d5e28f4ec2835b4fbf2adecb7cadf3642,n/a,
random_action-action_null-d-4.0-s8,8,action_null,random_action,-4.0,1.21114161928667,2.3838733901848888,595.9683475462222,143.0,"{""destabilize"": 205, ""observe"": 197, ""stabilize"": 198}",0.268,258c815ba73833d001ed1c250c96d01d5e28f4ec2835b4fbf2adecb7cadf3642,n/a,
causal_learned-interventional-d-4.0-s9,9,interventional,causal_learned,-4.0,1.1587123347789021,1.4667706371981972,366.6926592995493,17.0,"{""observe"": 321, ""stabilize"": 279}",0.82,41110937669af46b84db89f0d376f7352d71e367904069355fb697dad7992491,n/a,
no_action-interventional-d-4.0-s9,9,interventional,no_action,-4.0,1.1670138987978946,2.697960130408709,674.4900326021772,84.0,"{""observe"": 600}",0.0,679e0addec6b167ab0cbd98c53f4eb99c9004308ea9de6b5765b3112f6405fbd,n/a,
random_action-interventional-d-4.0-s9,9,interventional,random_action,-4.0,1.329514167242263,3.1883098353740986,797.0774588435247,27.0,"{""stabilize"": 199, ""destabilize"": 208, ""observe"": 193}",0.316,185c3be3b77ccd323966589fd8d53765f17d70e6a8c2ad82cee43ed44c8122c3,n/a,
